pwsId,year,analyteCode,pwsName,countyServed,cityServed,waterSource,mean,max,populationServed,fips
1220005,1998,Arsenic,Easton,Faribault,Easton,Groundwater,null,null,199,27043
1220004,1998,Arsenic,Elmore,Faribault,Elmore,Groundwater,null,null,663,27043
1220007,1998,Arsenic,Frost,Faribault,Frost,Groundwater,10.45 ug/L,11.0 ug/L,191,27043
1220012,1998,Arsenic,Huntley Well Corporation,Faribault,Huntley,Groundwater,null,null,78,27043
1220008,1998,Arsenic,Kiester,Faribault,Kiester,Groundwater,1.8 ug/L,1.8 ug/L,491,27043
1220013,1998,Arsenic,Minnesota Lake,Faribault,Minnesota Lake,Groundwater,null,null,683,27043
1220009,1998,Arsenic,Walters,Faribault,Walters,Groundwater,null,null,71,27043
1220010,1998,Arsenic,Wells,Faribault,Wells,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2307,27043
1220011,1998,Arsenic,Winnebago,Faribault,Winnebago,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1418,27043
1230001,1998,Arsenic,Canton,Fillmore,Canton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),346,27045
1230002,1998,Arsenic,Chatfield,Fillmore,Chatfield,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2794,27045
1230003,1998,Arsenic,Fountain,Fillmore,Fountain,Groundwater,null,null,406,27045
1230005,1998,Arsenic,Harmony,Fillmore,Harmony,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1020,27045
1230006,1998,Arsenic,Lanesboro,Fillmore,Lanesboro,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),788,27045
1230007,1998,Arsenic,Mabel,Fillmore,Mabel,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),747,27045
1230008,1998,Arsenic,Ostrander,Fillmore,Ostrander,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),256,27045
1230009,1998,Arsenic,Peterson,Fillmore,Peterson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),199,27045
1230004,1998,Arsenic,Greenleafton,Fillmore,Preston,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),50,27045
1230010,1998,Arsenic,Preston,Fillmore,Preston,Groundwater,null,null,1325,27045
1230011,1998,Arsenic,Rushford,Fillmore,Rushford,Groundwater,null,null,1776,27045
1230014,1998,Arsenic,Rushford Village,Fillmore,Rushford,Groundwater,null,null,265,27045
1230012,1998,Arsenic,Spring Valley,Fillmore,Spring Valley,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2580,27045
1230013,1998,Arsenic,Wykoff,Fillmore,Wykoff,Groundwater,null,null,444,27045
1240001,1998,Arsenic,Albert Lea,Freeborn,Albert Lea,Groundwater,1.23 ug/L,1.7 ug/L,18016,27047
1240017,1998,Arsenic,Elmwood Terrace,Freeborn,Albert Lea,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),112,27047
1240004,1998,Arsenic,Alden,Freeborn,Alden,Groundwater,null,null,661,27047
1240005,1998,Arsenic,Clarks Grove,Freeborn,Clarks Grove,Groundwater,null,null,709,27047
1240006,1998,Arsenic,Conger,Freeborn,Conger,Groundwater,null,null,146,27047
1240007,1998,Arsenic,Emmons,Freeborn,Emmons,Groundwater,null,null,384,27047
1240008,1998,Arsenic,Freeborn,Freeborn,Freeborn,Groundwater,null,null,297,27047
1240009,1998,Arsenic,Geneva,Freeborn,Geneva,Groundwater,null,null,457,27047
1240010,1998,Arsenic,Glenville,Freeborn,Glenville,Groundwater,2.8 ug/L,2.8 ug/L,670,27047
1240011,1998,Arsenic,Hartland,Freeborn,Hartland,Groundwater,null,null,315,27047
1240012,1998,Arsenic,Hayward,Freeborn,Hayward,Groundwater,null,null,248,27047
1240013,1998,Arsenic,Hollandale,Freeborn,Hollandale,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),300,27047
1240014,1998,Arsenic,Manchester,Freeborn,Manchester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),54,27047
1240015,1998,Arsenic,Myrtle,Freeborn,Myrtle,Groundwater,null,null,48,27047
1240016,1998,Arsenic,Twin Lakes,Freeborn,Twin Lakes,Groundwater,null,null,156,27047
1250006,1998,Arsenic,Bellechester,Goodhue,Bellechester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),169,27049
1250001,1998,Arsenic,Cannon Falls,Goodhue,Cannon Falls,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),4109,27049
1250003,1998,Arsenic,Oak Lane Mobile Home Park,Goodhue,Cannon Falls,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),100,27049
1250021,1998,Arsenic,Dennison,Goodhue,Dennison,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),171,27049
1250005,1998,Arsenic,Goodhue,Goodhue,Goodhue,Groundwater,null,null,1176,27049
1250007,1998,Arsenic,Kenyon,Goodhue,Kenyon,Groundwater,null,null,1817,27049
1250012,1998,Arsenic,Pine Island,Goodhue,Pine Island,Groundwater,null,null,3318,27049
1250013,1998,Arsenic,Red Wing,Goodhue,Red Wing,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),16459,27049
1250015,1998,Arsenic,Twin Fawn Mobile Home Park,Goodhue,Red Wing,Groundwater,null,null,30,27049
1250017,1998,Arsenic,MN Correctional Facility - Red Wing,Goodhue,Red Wing,Groundwater,null,null,170,27049
1250018,1998,Arsenic,Wanamingo,Goodhue,Wanamingo,Groundwater,null,null,1055,27049
1250020,1998,Arsenic,Zumbrota,Goodhue,Zumbrota,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),3172,27049
1260001,1998,Arsenic,Ashby,Grant,Ashby,Groundwater,null,null,446,27051
1260002,1998,Arsenic,Barrett,Grant,Barrett,Groundwater,null,null,415,27051
1260003,1998,Arsenic,Elbow Lake,Grant,Elbow Lake,Groundwater,null,null,1200,27051
1260005,1998,Arsenic,Herman,Grant,Herman,Groundwater,null,null,430,27051
1260006,1998,Arsenic,Hoffman,Grant,Hoffman,Groundwater,null,null,630,27051
1260007,1998,Arsenic,Norcross,Grant,Norcross,Groundwater,null,null,52,27051
1260008,1998,Arsenic,Wendell,Grant,Wendell,Groundwater,null,null,177,27051
1270001,1998,Arsenic,Bloomington,Hennepin,Bloomington,Purchased Surface Water,null,null,85400,27053
1270004,1998,Arsenic,Brooklyn Center,Hennepin,Brooklyn Center,Groundwater,0.57 ug/L,1.0 ug/L,30104,27053
1270005,1998,Arsenic,Brooklyn Park,Hennepin,Brooklyn Park,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),75781,27053
1270061,1998,Arsenic,Riverview Apartment Partnership,Hennepin,Brooklyn Park,Groundwater,null,null,700,27053
1270062,1998,Arsenic,West Broadway Apartments,Hennepin,Brooklyn Park,Groundwater,null,null,125,27053
1270006,1998,Arsenic,Champlin,Hennepin,Champlin,Groundwater,null,null,24470,27053
1270076,1998,Arsenic,Engels Apartments,Hennepin,Champlin,Groundwater,null,null,33,27053
1270075,1998,Arsenic,Corcoran,Hennepin,Corcoran,Purchased Groundwater,null,null,58,27053
1270008,1998,Arsenic,Crystal,Hennepin,Crystal,Purchased Surface Water,null,null,22151,27053
1270071,1998,Arsenic,El Presidente Apartments,Hennepin,Crystal,Groundwater,null,null,25,27053
1270073,1998,Arsenic,Dayton,Hennepin,Dayton,Groundwater,null,null,305,27053
1270010,1998,Arsenic,Eden Prairie,Hennepin,Eden Prairie,Groundwater,null,null,62004,27053
1270011,1998,Arsenic,Edina,Hennepin,Edina,Groundwater,0.84 ug/L,3.3 ug/L,49050,27053
1270012,1998,Arsenic,Excelsior,Hennepin,Excelsior,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2230,27053
1270013,1998,Arsenic,Tonka Bay,Hennepin,Excelsior,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1475,27053
1270014,1998,Arsenic,Golden Valley,Hennepin,Golden Valley,Purchased Surface Water,null,null,20371,27053
1270074,1998,Arsenic,Greenfield,Hennepin,Greenfield,Groundwater,null,null,250,27053
1270015,1998,Arsenic,Maple Hill Estates,Hennepin,Hamel,Groundwater,4.8 ug/L,4.8 ug/L,490,27053
1270016,1998,Arsenic,Hopkins,Hennepin,Hopkins,Groundwater,null,null,17145,27053
1270018,1998,Arsenic,Long Lake,Hennepin,Long Lake,Groundwater,1.7 ug/L,1.7 ug/L,1723,27053
1270019,1998,Arsenic,Loretto,Hennepin,Loretto,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),658,27053
1270020,1998,Arsenic,Maple Grove,Hennepin,Maple Grove,Groundwater,null,null,62000,27053
1270021,1998,Arsenic,Maple Plain,Hennepin,Maple Plain,Groundwater,null,null,1768,27053
1270023,1998,Arsenic,Medina,Hennepin,Medina,Groundwater,4.0 ug/L,4.0 ug/L,5200,27053
1270024,1998,Arsenic,Minneapolis,Hennepin,Minneapolis,Surface Water,null,null,390131,27053
1270048,1998,Arsenic,Saint Anthony Village,Hennepin,Minneapolis,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),8226,27053
1270031,1998,Arsenic,Minnetonka,Hennepin,Minnetonka,Groundwater,0.9 ug/L,1.4 ug/L,50747,27053
1270034,1998,Arsenic,Minnetonka Beach,Hennepin,Minnetonka Beach,Groundwater,null,null,539,27053
1270036,1998,Arsenic,Minnetrista,Hennepin,Minnetrista,Groundwater,1.47 ug/L,2.5 ug/L,2913,27053
1270038,1998,Arsenic,Mound,Hennepin,Mound,Groundwater,null,null,9087,27053
1270040,1998,Arsenic,New Hope,Hennepin,New Hope,Purchased Surface Water,null,null,20873,27053
1270041,1998,Arsenic,Orono,Hennepin,Orono,Groundwater,3.4 ug/L,3.4 ug/L,2970,27053
1270042,1998,Arsenic,Osseo,Hennepin,Osseo,Purchased Groundwater,null,null,2494,27053
1270025,1998,Arsenic,Sun Valley Mobile Home Park,Hennepin,Plymouth,Groundwater,null,null,150,27053
1270044,1998,Arsenic,Plymouth,Hennepin,Plymouth,Groundwater,null,null,72644,27053
1270066,1998,Arsenic,Countryside Estates,Hennepin,Plymouth,Groundwater,null,null,106,27053
1270026,1998,Arsenic,Woodlawn Terrace Mobile Home Park,Hennepin,Richfield,Groundwater,null,null,70,27053
1270045,1998,Arsenic,Richfield,Hennepin,Richfield,Groundwater,null,null,35979,27053
1270046,1998,Arsenic,Robbinsdale,Hennepin,Robbinsdale,Groundwater,null,null,13953,27053
1270047,1998,Arsenic,Rogers,Hennepin,Rogers,Groundwater,null,null,9389,27053
1270051,1998,Arsenic,Shorewood,Hennepin,Shorewood,Groundwater,1.3 ug/L,1.3 ug/L,3371,27053
1270053,1998,Arsenic,Spring Park,Hennepin,Spring Park,Groundwater,null,null,1673,27053
1270049,1998,Arsenic,Saint Bonifacius,Hennepin,St. Bonifacius,Groundwater,null,null,2365,27053
1270050,1998,Arsenic,Saint Louis Park,Hennepin,St. Louis Park,Groundwater,1.02 ug/L,1.5 ug/L,45505,27053
1270054,1998,Arsenic,Wayzata,Hennepin,Wayzata,Groundwater,3.2 ug/L,3.3 ug/L,3781,27053
1280002,1998,Arsenic,Caledonia,Houston,Caledonia,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2868,27055
1280003,1998,Arsenic,Eitzen,Houston,Eitzen,Groundwater,null,null,237,27055
1280004,1998,Arsenic,Hokah,Houston,Hokah,Groundwater,null,null,572,27055
1280005,1998,Arsenic,Houston,Houston,Houston,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),980,27055
1280007,1998,Arsenic,LaCrescent,Houston,LaCrescent,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),4865,27055
1280010,1998,Arsenic,Spring Grove,Houston,Spring Grove,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1330,27055
1290001,1998,Arsenic,Akeley,Hubbard,Akeley,Groundwater,null,null,429,27057
1290012,1998,Arsenic,Laporte,Hubbard,Laporte,Groundwater,null,null,110,27057
1290010,1998,Arsenic,Nevis,Hubbard,Nevis,Groundwater,null,null,394,27057
1290003,1998,Arsenic,Park Rapids,Hubbard,Park Rapids,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),3808,27057
1290008,1998,Arsenic,Piney Park Mobile Home Park,Hubbard,Park Rapids,Groundwater,null,null,60,27057
1290011,1998,Arsenic,Sundsruds Court,Hubbard,Park Rapids,Groundwater,null,null,40,27057
1300001,1998,Arsenic,Braham,Isanti,Braham,Groundwater,null,null,1812,27059
1300002,1998,Arsenic,Cambridge,Isanti,Cambridge,Groundwater,null,null,8217,27059
1300003,1998,Arsenic,"Pine Village, Inc.",Isanti,Cambridge,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),420,27059
1300005,1998,Arsenic,Isanti,Isanti,Isanti,Groundwater,null,null,5369,27059
1300006,1998,Arsenic,Isanti Estates,Isanti,Isanti,Groundwater,null,null,267,27059
1310001,1998,Arsenic,Bigfork,Itasca,Bigfork,Groundwater,null,null,443,27061
1310003,1998,Arsenic,Bovey,Itasca,Bovey,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),802,27061
1310004,1998,Arsenic,Calumet,Itasca,Calumet,Groundwater,null,null,383,27061
1310035,1998,Arsenic,Cohasset Municipal Water System,Itasca,Cohasset,Groundwater,3.4 ug/L,3.4 ug/L,917,27061
1310006,1998,Arsenic,Coleraine,Itasca,Coleraine,Groundwater,null,null,1114,27061
1310007,1998,Arsenic,Deer River,Itasca,Deer River,Groundwater,null,null,903,27061
1310010,1998,Arsenic,Country Acres Trailer Court,Itasca,Grand Rapids,Groundwater,null,null,100,27061
1310011,1998,Arsenic,Grand Rapids,Itasca,Grand Rapids,Groundwater,null,null,8886,27061
1310013,1998,Arsenic,Lakeview Terrace,Itasca,Grand Rapids,Groundwater,null,null,100,27061
1310014,1998,Arsenic,Midway Trailer Park,Itasca,Grand Rapids,Groundwater,null,null,25,27061
1310015,1998,Arsenic,Paradise Park Mobile Home Park,Itasca,Grand Rapids,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),50,27061
1310017,1998,Arsenic,River Road Mobile Home Park,Itasca,Grand Rapids,Groundwater,null,null,80,27061
1310034,1998,Arsenic,Acheson Mobile Home Park,Itasca,Grand Rapids,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),35,27061
1310021,1998,Arsenic,Keewatin,Itasca,Keewatin,Groundwater,null,null,1068,27061
1310038,1998,Arsenic,LaPrairie,Itasca,LaPrairie,Purchased Groundwater,null,null,180,27061
1310023,1998,Arsenic,Marble,Itasca,Marble,Groundwater,null,null,699,27061
1310024,1998,Arsenic,Nashwauk,Itasca,Nashwauk,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),986,27061
1310028,1998,Arsenic,Taconite,Itasca,Taconite,Groundwater,null,null,315,27061
1310029,1998,Arsenic,Thistledew Lake Camp,Itasca,Togo,Groundwater,2.0 ug/L,2.4 ug/L,75,27061
1310030,1998,Arsenic,Warba,Itasca,Warba,Groundwater,2.6 ug/L,2.6 ug/L,162,27061
1320001,1998,Arsenic,Alpha,Jackson,Alpha,Groundwater,null,null,121,27063
1320002,1998,Arsenic,Heron Lake,Jackson,Heron Lake,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),698,27063
1320003,1998,Arsenic,Jackson,Jackson,Jackson,Groundwater,null,null,3354,27063
1320004,1998,Arsenic,Lakefield,Jackson,Lakefield,Groundwater,null,null,1694,27063
1320005,1998,Arsenic,Okabena,Jackson,Okabena,Groundwater,null,null,188,27063
1320006,1998,Arsenic,Wilder,Jackson,Wilder,Purchased Groundwater,0.5 ug/L,0.5 ug/L,60,27063
1330001,1998,Arsenic,Mora,Kanabec,Mora,Groundwater,null,null,3528,27065
1330004,1998,Arsenic,Ogilvie,Kanabec,Ogilvie,Groundwater,null,null,359,27065
1330005,1998,Arsenic,Pine Land Mobile Home Park (Carda's),Kanabec,Ogilvie,Groundwater,null,null,70,27065
1340001,1998,Arsenic,Atwater,Kandiyohi,Atwater,Groundwater,1.2 ug/L,1.9 ug/L,1133,27067
1340002,1998,Arsenic,Blomkest,Kandiyohi,Blomkest,Groundwater,null,null,186,27067
1340009,1998,Arsenic,Roseland Coop Well,Kandiyohi,Blomkest,Groundwater,null,null,70,27067
1340003,1998,Arsenic,Kandiyohi,Kandiyohi,Kandiyohi,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),491,27067
1340004,1998,Arsenic,Lake Lillian,Kandiyohi,Lake Lillian,Groundwater,null,null,236,27067
1340005,1998,Arsenic,New London,Kandiyohi,New London,Purchased Groundwater,null,null,1251,27067
1340006,1998,Arsenic,Pennock,Kandiyohi,Pennock,Groundwater,3.3 ug/L,3.3 ug/L,508,27067
1340007,1998,Arsenic,Prinsburg,Kandiyohi,Prinsburg,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),497,27067
1340008,1998,Arsenic,Raymond,Kandiyohi,Raymond,Groundwater,null,null,764,27067
1340020,1998,Arsenic,North Roseland Water Association,Kandiyohi,Roseland,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),60,27067
1340010,1998,Arsenic,Spicer,Kandiyohi,Spicer,Purchased Groundwater,null,null,1187,27067
1340015,1998,Arsenic,Lakeview Court,Kandiyohi,Spicer,Groundwater,6.2 ug/L,6.2 ug/L,36,27067
1340021,1998,Arsenic,Green Lake Sanitary Sewer & Water Dist.,Kandiyohi,Spicer,Groundwater,null,null,1500,27067
1340016,1998,Arsenic,Willmar,Kandiyohi,Willmar,Groundwater,1.6 ug/L,2.0 ug/L,20400,27067
1340019,1998,Arsenic,"Sunray Water Company, LLC",Kandiyohi,Willmar,Groundwater,2.8 ug/L,2.8 ug/L,90,27067
1350001,1998,Arsenic,Hallock,Kittson,Hallock,Purchased Groundwater,0.5 ug/L,0.5 ug/L,967,27069
1350002,1998,Arsenic,Karlstad,Kittson,Karlstad,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),753,27069
1350003,1998,Arsenic,Kennedy,Kittson,Kennedy,Purchased Groundwater,0.5 ug/L,0.5 ug/L,191,27069
1350004,1998,Arsenic,Lake Bronson,Kittson,Lake Bronson,Purchased Groundwater,0.5 ug/L,0.5 ug/L,225,27069
1350006,1998,Arsenic,North Kittson Rural Water,Kittson,Lake Bronson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1800,27069
1350005,1998,Arsenic,Lancaster,Kittson,Lancaster,Purchased Groundwater,0.5 ug/L,0.5 ug/L,336,27069
1360001,1998,Arsenic,Big Falls,Koochiching,Big Falls,Groundwater,null,null,235,27071
1360002,1998,Arsenic,International Falls,Koochiching,International Falls,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),6396,27071
1360004,1998,Arsenic,Littlefork,Koochiching,Littlefork,Groundwater,null,null,645,27071
1360005,1998,Arsenic,Northome,Koochiching,Northome,Groundwater,null,null,202,27071
1360006,1998,Arsenic,Ranier,Koochiching,Ranier,Purchased Surface Water,0.5 ug/L,0.5 ug/L,608,27071
1370001,1998,Arsenic,Bellingham,Lac Qui Parle,Bellingham,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),168,27073
1370002,1998,Arsenic,Boyd,Lac Qui Parle,Boyd,Purchased Groundwater,1.23 ug/L,1.8 ug/L,175,27073
1370003,1998,Arsenic,Dawson,Lac Qui Parle,Dawson,Groundwater,null,null,1540,27073
1370004,1998,Arsenic,Madison,Lac Qui Parle,Madison,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1522,27073
1380001,1998,Arsenic,Beaver Bay,Lake,Beaver Bay,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),181,27075
1380003,1998,Arsenic,Silver Bay,Lake,Silver Bay,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),1868,27075
1380005,1998,Arsenic,Two Harbors,Lake,Two Harbors,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),3613,27075
1390001,1998,Arsenic,Baudette,Lake of the Woods,Baudette,Groundwater,1.5 ug/L,1.5 ug/L,1103,27077
1390002,1998,Arsenic,Anchor Bay Park,Lake of the Woods,Baudette,Groundwater,0.8 ug/L,1.1 ug/L,100,27077
1400001,1998,Arsenic,Cleveland,Le Sueur,Cleveland,Groundwater,null,null,717,27079
1400003,1998,Arsenic,Elysian,Le Sueur,Elysian,Groundwater,null,null,656,27079
1400005,1998,Arsenic,Kasota,Le Sueur,Kasota,Groundwater,null,null,670,27079
1400006,1998,Arsenic,Valley Mobile Home Park,Le Sueur,Kasota,Groundwater,null,null,34,27079
1400007,1998,Arsenic,Kilkenny,Le Sueur,Kilkenny,Groundwater,null,null,134,27079
1400008,1998,Arsenic,Le Center,Le Sueur,LeCenter,Groundwater,null,null,2504,27079
1400010,1998,Arsenic,LeSueur,Le Sueur,LeSueur,Groundwater,null,null,4331,27079
1400012,1998,Arsenic,Montgomery,Le Sueur,Montgomery,Groundwater,null,null,2933,27079
1400013,1998,Arsenic,New Prague,Le Sueur,New Prague,Groundwater,null,null,7378,27079
1400019,1998,Arsenic,Lakes and Links Homeowners Association,Le Sueur,St. Peter,Groundwater,null,null,63,27079
1400015,1998,Arsenic,Waterville,Le Sueur,Waterville,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1883,27079
1410006,1998,Arsenic,Arco,Lincoln,Arco,Purchased Groundwater,1.23 ug/L,1.8 ug/L,74,27081
1410001,1998,Arsenic,Hendricks,Lincoln,Hendricks,Purchased Groundwater,1.23 ug/L,1.8 ug/L,707,27081
1410002,1998,Arsenic,Ivanhoe,Lincoln,Ivanhoe,Purchased Groundwater,1.23 ug/L,1.8 ug/L,559,27081
1410003,1998,Arsenic,Lake Benton,Lincoln,Lake Benton,Purchased Groundwater,1.23 ug/L,1.8 ug/L,676,27081
1410007,1998,Arsenic,Lincoln-Pipestone Rural Water System,Lincoln,Lake Benton,Groundwater,1.23 ug/L,1.8 ug/L,12271,27081
1410004,1998,Arsenic,Tyler,Lincoln,Tyler,Purchased Groundwater,1.23 ug/L,1.8 ug/L,1122,27081
1410005,1998,Arsenic,Verdi,Lincoln,Verdi,Purchased Groundwater,1.23 ug/L,1.8 ug/L,44,27081
1420001,1998,Arsenic,Balaton,Lyon,Balaton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),645,27083
1420002,1998,Arsenic,Cottonwood,Lyon,Cottonwood,Groundwater,null,null,1212,27083
1420003,1998,Arsenic,Florence,Lyon,Florence,Purchased Groundwater,1.23 ug/L,1.8 ug/L,39,27083
1420011,1998,Arsenic,Garvin,Lyon,Garvin,Purchased Groundwater,0.5 ug/L,0.5 ug/L,135,27083
1420004,1998,Arsenic,Ghent,Lyon,Ghent,Purchased Groundwater,1.23 ug/L,1.8 ug/L,364,27083
1420012,1998,Arsenic,Fairview Township Water Association,Lyon,Green Valley,Purchased Groundwater,1.23 ug/L,1.8 ug/L,89,27083
1420005,1998,Arsenic,Lynd,Lyon,Lynd,Purchased Groundwater,1.23 ug/L,1.8 ug/L,448,27083
1420006,1998,Arsenic,Marshall,Lyon,Marshall,Groundwater,5.3 ug/L,5.3 ug/L,13680,27083
1420007,1998,Arsenic,Minneota,Lyon,Minneota,Purchased Groundwater,1.23 ug/L,1.8 ug/L,1380,27083
1420008,1998,Arsenic,Russell,Lyon,Russell,Purchased Groundwater,1.23 ug/L,1.8 ug/L,338,27083
1420009,1998,Arsenic,Taunton,Lyon,Taunton,Purchased Groundwater,1.23 ug/L,1.8 ug/L,139,27083
1420010,1998,Arsenic,Tracy,Lyon,Tracy,Groundwater,null,null,2154,27083
1440001,1998,Arsenic,Bejou,Mahnomen,Bejou,Groundwater,null,null,91,27087
1440002,1998,Arsenic,Mahnomen,Mahnomen,Mahnomen,Groundwater,null,null,1222,27087
1440004,1998,Arsenic,Waubun,Mahnomen,Waubun,Groundwater,null,null,407,27087
1450001,1998,Arsenic,Alvarado,Marshall,Alvarado,Purchased Groundwater,17.0 ug/L,17.0 ug/L,366,27089
1450002,1998,Arsenic,Argyle,Marshall,Argyle,Groundwater,null,null,642,27089
1450004,1998,Arsenic,Kittson-Marshall Rural Water System,Marshall,Donaldson,Groundwater,0.5 ug/L,0.5 ug/L,952,27089
1450003,1998,Arsenic,Grygla,Marshall,Grygla,Groundwater,null,null,222,27089
1450013,1998,Arsenic,Holt,Marshall,Holt,Groundwater,null,null,80,27089
1450006,1998,Arsenic,Middle River,Marshall,Middle River,Groundwater,null,null,304,27089
1450007,1998,Arsenic,Newfolden,Marshall,Newfolden,Groundwater,null,null,374,27089
1450008,1998,Arsenic,Oslo,Marshall,Oslo,Groundwater,17.0 ug/L,17.0 ug/L,310,27089
1450009,1998,Arsenic,Stephen,Marshall,Stephen,Purchased Groundwater,0.5 ug/L,0.5 ug/L,659,27089
1450010,1998,Arsenic,Strandquist,Marshall,Strandquist,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),71,27089
1450011,1998,Arsenic,Viking,Marshall,Viking,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),105,27089
1450005,1998,Arsenic,Marshall-Polk Rural Water System,Marshall,Warren,Groundwater,17.0 ug/L,17.0 ug/L,3295,27089
1450012,1998,Arsenic,Warren,Marshall,Warren,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1567,27089
1460001,1998,Arsenic,Ceylon,Martin,Ceylon,Groundwater,null,null,369,27091
1460002,1998,Arsenic,Dunnell,Martin,Dunnell,Groundwater,null,null,163,27091
1460003,1998,Arsenic,Fairmont,Martin,Fairmont,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),10666,27091
1460004,1998,Arsenic,Granada,Martin,Granada,Groundwater,null,null,297,27091
1460006,1998,Arsenic,Northrop,Martin,Northrop,Groundwater,null,null,227,27091
1460007,1998,Arsenic,Sherburn,Martin,Sherburn,Groundwater,null,null,1115,27091
1460009,1998,Arsenic,Trimont,Martin,Trimont,Groundwater,null,null,734,27091
1460010,1998,Arsenic,Truman,Martin,Truman,Groundwater,null,null,1115,27091
1460011,1998,Arsenic,Welcome,Martin,Welcome,Groundwater,null,null,673,27091
1430001,1998,Arsenic,Biscay,McLeod,Biscay,Groundwater,null,null,113,27085
1430002,1998,Arsenic,Brownton,McLeod,Brownton,Groundwater,null,null,807,27085
1430003,1998,Arsenic,Glencoe,McLeod,Glencoe,Groundwater,null,null,5586,27085
1430004,1998,Arsenic,Hutchinson,McLeod,Hutchinson,Groundwater,null,null,14178,27085
1430005,1998,Arsenic,Northview Court,McLeod,Hutchinson,Groundwater,null,null,60,27085
