fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27011,Big Stone,2010-2014,Leukemia,All Ages,All,5,25769,18.1 (UR),TRUE,(5.0 - 46.0),5,46
27011,Big Stone,2010-2014,Non-Hodgkin lymphoma,All Ages,All,9,25769,16.1 (UR),TRUE,(7.1 - 36.5),7.1,36.5
27011,Big Stone,2015-2019,Mesothelioma,All Ages,All,0,24980,null (UR),TRUE, ,null,null
27011,Big Stone,2015-2019,Colorectal,All Ages,All,22,24980,42.5,FALSE,(25.9 - 69.8),25.9,69.8
27011,Big Stone,2010-2014,Colorectal,All Ages,All,19,25769,41.8,FALSE,(23.1 - 71.9),23.1,71.9
27011,Big Stone,2015-2019,All cancer types combined,All Ages,All,207,24980,466.2,FALSE,(399.1 - 543.3),399.1,543.3
27011,Big Stone,2010-2014,Acute myeloid leukemia,All Ages,All,1,25769,4.4 (UR),TRUE,(0.1 - 24.5),0.1,24.5
27011,Big Stone,2010-2014,Melanoma,All Ages,All,5,25769,18.9 (UR),TRUE,(4.6 - 48.9),4.6,48.9
27011,Big Stone,2010-2014,Brain and other nervous system,All Ages,All,2,25769,4.4 (UR),TRUE,(0.5 - 22.1),0.5,22.1
27011,Big Stone,2015-2019,Brain and other nervous system,All Ages,All,5,24980,13.3 (UR),TRUE,(3.9 - 36.2),3.9,36.2
27011,Big Stone,2015-2019,Leukemia,All Ages,All,6,24980,13.9 (UR),TRUE,(4.3 - 36.7),4.3,36.7
27011,Big Stone,2015-2019,Thyroid,All Ages,All,6,24980,25.6 (UR),TRUE,(8.2 - 58.7),8.2,58.7
27011,Big Stone,2010-2014,All cancer types combined,All Ages,All,183,25769,417.1,FALSE,(353.8 - 490.2),353.8,490.2
27011,Big Stone,2015-2019,Larynx,All Ages,All,1,24980,2.0 (UR),TRUE,(0.0 - 19.2),0,19.2
27011,Big Stone,2015-2019,Esophagus,All Ages,All,1,24980,2.5 (UR),TRUE,(0.1 - 20.3),0.1,20.3
27011,Big Stone,2010-2014,Liver and bile duct,All Ages,All,1,25769,1.2 (UR),TRUE,(0.0 - 17.6),0,17.6
27011,Big Stone,2010-2014,Kidney,All Ages,All,5,25769,11.0 (UR),TRUE,(3.6 - 30.8),3.6,30.8
27011,Big Stone,2010-2014,Pancreas,All Ages,All,7,25769,12.8 (UR),TRUE,(4.9 - 32.4),4.9,32.4
27011,Big Stone,2015-2019,Liver and bile duct,All Ages,All,5,24980,13.4 (UR),TRUE,(3.8 - 36.3),3.8,36.3
27011,Big Stone,2015-2019,Kidney,All Ages,All,7,24980,17.4 (UR),TRUE,(6.7 - 40.4),6.7,40.4
27011,Big Stone,2015-2019,Melanoma,All Ages,All,10,24980,23.6 (UR),TRUE,(11.0 - 47.9),11,47.9
27011,Big Stone,2015-2019,Bladder,All Ages,All,18,24980,30.4,FALSE,(17.6 - 53.9),17.6,53.9
27011,Big Stone,2015-2019,Non-Hodgkin lymphoma,All Ages,All,6,24980,11.5 (UR),TRUE,(4.1 - 31.2),4.1,31.2
27011,Big Stone,2010-2014,Lung and bronchus,All Ages,All,31,25769,67.2,FALSE,(45.2 - 99.2),45.2,99.2
27011,Big Stone,2010-2014,Chronic lymphocytic leukemia,All Ages,All,3,25769,6.9 (UR),TRUE,(1.4 - 25.6),1.4,25.6
27011,Big Stone,2015-2019,Lung and bronchus,All Ages,All,26,24980,59.3,FALSE,(38.1 - 91.2),38.1,91.2
27011,Big Stone,2010-2014,Larynx,All Ages,All,0,25769,null (UR),TRUE, ,null,null
27011,Big Stone,2015-2019,Pancreas,All Ages,All,6,24980,10.5 (UR),TRUE,(3.8 - 29.5),3.8,29.5
27011,Big Stone,2015-2019,Oral and pharyngeal,All Ages,All,2,24980,5.1 (UR),TRUE,(0.4 - 24.8),0.4,24.8
27011,Big Stone,2010-2014,Bladder,All Ages,All,13,25769,25.5,FALSE,(13.4 - 48.5),13.4,48.5
27011,Big Stone,2010-2014,Esophagus,All Ages,All,2,25769,4.5 (UR),TRUE,(0.5 - 22.3),0.5,22.3
27013,Blue Earth,2010-2014,All cancer types combined,All Ages,All,1370,323456,443,FALSE,(419.2 - 467.8),419.2,467.8
27013,Blue Earth,2010-2014,Liver and bile duct,All Ages,All,15,323456,4.8,FALSE,(2.6 - 7.9),2.6,7.9
27013,Blue Earth,2010-2014,Brain and other nervous system,All Ages,All,21,323456,7.1,FALSE,(4.3 - 11.0),4.3,11
27013,Blue Earth,2015-2019,Chronic lymphocytic leukemia,All Ages,All,16,333975,4,FALSE,(2.3 - 6.7),2.3,6.7
27013,Blue Earth,2015-2019,Pancreas,All Ages,All,45,333975,12.6,FALSE,(9.1 - 17.1),9.1,17.1
27013,Blue Earth,2010-2014,Colorectal,All Ages,All,117,323456,36.5,FALSE,(30.0 - 44.0),30,44
27013,Blue Earth,2015-2019,All cancer types combined,All Ages,All,1568,333975,456.3,FALSE,(433.2 - 480.3),433.2,480.3
27013,Blue Earth,2010-2014,Acute myeloid leukemia,All Ages,All,20,323456,6.7,FALSE,(4.1 - 10.5),4.1,10.5
27013,Blue Earth,2015-2019,Melanoma,All Ages,All,164,333975,49.2,FALSE,(41.8 - 57.7),41.8,57.7
27013,Blue Earth,2015-2019,Leukemia,All Ages,All,38,333975,10.2,FALSE,(7.1 - 14.3),7.1,14.3
27013,Blue Earth,2015-2019,Thyroid,All Ages,All,29,333975,9.2,FALSE,(6.0 - 13.5),6,13.5
27013,Blue Earth,2015-2019,Bladder,All Ages,All,76,333975,21.3,FALSE,(16.6 - 26.8),16.6,26.8
27013,Blue Earth,2010-2014,Pancreas,All Ages,All,33,323456,9.9,FALSE,(6.7 - 14.0),6.7,14
27013,Blue Earth,2015-2019,Liver and bile duct,All Ages,All,27,333975,7.7,FALSE,(5.0 - 11.4),5,11.4
27013,Blue Earth,2015-2019,Kidney,All Ages,All,72,333975,21.5,FALSE,(16.6 - 27.3),16.6,27.3
27013,Blue Earth,2015-2019,Lung and bronchus,All Ages,All,168,333975,48.4,FALSE,(41.2 - 56.5),41.2,56.5
27013,Blue Earth,2010-2014,Chronic lymphocytic leukemia,All Ages,All,23,323456,7.2,FALSE,(4.5 - 11.0),4.5,11
27013,Blue Earth,2010-2014,Bladder,All Ages,All,60,323456,18.2,FALSE,(13.8 - 23.6),13.8,23.6
27013,Blue Earth,2015-2019,Oral and pharyngeal,All Ages,All,38,333975,10.7,FALSE,(7.4 - 14.9),7.4,14.9
27013,Blue Earth,2010-2014,Esophagus,All Ages,All,18,323456,5.9,FALSE,(3.5 - 9.4),3.5,9.4
27013,Blue Earth,2010-2014,Larynx,All Ages,All,14,323456,4.3,FALSE,(2.3 - 7.3),2.3,7.3
27013,Blue Earth,2015-2019,Colorectal,All Ages,All,130,333975,38.6,FALSE,(32.0 - 46.1),32,46.1
27013,Blue Earth,2010-2014,Mesothelioma,All Ages,All,3,323456,1.0 (UR),TRUE,(0.2 - 3.1),0.2,3.1
27013,Blue Earth,2010-2014,Non-Hodgkin lymphoma,All Ages,All,62,323456,20.3,FALSE,(15.4 - 26.2),15.4,26.2
27013,Blue Earth,2015-2019,Brain and other nervous system,All Ages,All,24,333975,7.6,FALSE,(4.8 - 11.4),4.8,11.4
27013,Blue Earth,2015-2019,Acute myeloid leukemia,All Ages,All,14,333975,3.4,FALSE,(1.8 - 5.9),1.8,5.9
27013,Blue Earth,2015-2019,Mesothelioma,All Ages,All,3,333975,0.8 (UR),TRUE,(0.2 - 2.5),0.2,2.5
27013,Blue Earth,2010-2014,Leukemia,All Ages,All,61,323456,19,FALSE,(14.4 - 24.6),14.4,24.6
27013,Blue Earth,2015-2019,Non-Hodgkin lymphoma,All Ages,All,75,333975,22,FALSE,(17.2 - 27.9),17.2,27.9
27013,Blue Earth,2010-2014,Oral and pharyngeal,All Ages,All,36,323456,11.2,FALSE,(7.8 - 15.7),7.8,15.7
27013,Blue Earth,2015-2019,Larynx,All Ages,All,14,333975,3.8,FALSE,(2.0 - 6.5),2,6.5
27013,Blue Earth,2015-2019,Esophagus,All Ages,All,20,333975,5.5,FALSE,(3.3 - 8.6),3.3,8.6
27013,Blue Earth,2010-2014,Melanoma,All Ages,All,81,323456,25.6,FALSE,(20.1 - 32.1),20.1,32.1
27013,Blue Earth,2010-2014,Lung and bronchus,All Ages,All,178,323456,57.6,FALSE,(49.3 - 66.9),49.3,66.9
27013,Blue Earth,2010-2014,Thyroid,All Ages,All,33,323456,12.4,FALSE,(8.4 - 17.6),8.4,17.6
27013,Blue Earth,2010-2014,Kidney,All Ages,All,58,323456,19.3,FALSE,(14.5 - 25.1),14.5,25.1
27015,Brown,2015-2019,Brain and other nervous system,All Ages,All,7,125817,4.5 (UR),TRUE,(1.8 - 9.8),1.8,9.8
27015,Brown,2010-2014,Colorectal,All Ages,All,89,127452,45.6,FALSE,(36.3 - 57.0),36.3,57
27015,Brown,2010-2014,Esophagus,All Ages,All,7,127452,3.5 (UR),TRUE,(1.4 - 8.0),1.4,8
27015,Brown,2015-2019,Oral and pharyngeal,All Ages,All,26,125817,15.9,FALSE,(10.1 - 24.1),10.1,24.1
27015,Brown,2010-2014,Oral and pharyngeal,All Ages,All,22,127452,12.5,FALSE,(7.6 - 19.7),7.6,19.7
27015,Brown,2015-2019,All cancer types combined,All Ages,All,886,125817,496.8,FALSE,(462.4 - 533.3),462.4,533.3
27015,Brown,2015-2019,Liver and bile duct,All Ages,All,22,125817,13.7,FALSE,(8.3 - 21.6),8.3,21.6
27015,Brown,2015-2019,Colorectal,All Ages,All,78,125817,40,FALSE,(31.3 - 50.8),31.3,50.8
27015,Brown,2015-2019,Lung and bronchus,All Ages,All,108,125817,55.5,FALSE,(45.3 - 67.6),45.3,67.6
27015,Brown,2010-2014,Bladder,All Ages,All,42,127452,23,FALSE,(16.2 - 31.8),16.2,31.8
27015,Brown,2015-2019,Larynx,All Ages,All,4,125817,2.2 (UR),TRUE,(0.6 - 6.3),0.6,6.3
27015,Brown,2010-2014,Brain and other nervous system,All Ages,All,10,127452,6.4 (UR),TRUE,(2.9 - 12.3),2.9,12.3
27015,Brown,2010-2014,Lung and bronchus,All Ages,All,104,127452,56.1,FALSE,(45.7 - 68.5),45.7,68.5
27015,Brown,2015-2019,Esophagus,All Ages,All,11,125817,5.5,FALSE,(2.7 - 10.5),2.7,10.5
27015,Brown,2015-2019,Pancreas,All Ages,All,25,125817,12.3,FALSE,(7.7 - 18.9),7.7,18.9
27015,Brown,2010-2014,All cancer types combined,All Ages,All,854,127452,479.7,FALSE,(446.4 - 514.9),446.4,514.9
27015,Brown,2015-2019,Kidney,All Ages,All,34,125817,19.4,FALSE,(13.0 - 28.0),13,28
27015,Brown,2010-2014,Pancreas,All Ages,All,23,127452,12.2,FALSE,(7.4 - 19.4),7.4,19.4
27015,Brown,2015-2019,Bladder,All Ages,All,39,125817,18.5,FALSE,(13.0 - 26.0),13,26
27015,Brown,2015-2019,Thyroid,All Ages,All,23,125817,19.2,FALSE,(11.8 - 29.3),11.8,29.3
27015,Brown,2015-2019,Leukemia,All Ages,All,39,125817,20.9,FALSE,(14.6 - 29.4),14.6,29.4
27015,Brown,2015-2019,Melanoma,All Ages,All,63,125817,42.8,FALSE,(32.0 - 56.1),32,56.1
27015,Brown,2010-2014,Acute myeloid leukemia,All Ages,All,7,127452,3.8 (UR),TRUE,(1.5 - 8.4),1.5,8.4
27015,Brown,2015-2019,Chronic lymphocytic leukemia,All Ages,All,20,125817,11,FALSE,(6.6 - 17.7),6.6,17.7
27015,Brown,2010-2014,Melanoma,All Ages,All,47,127452,32.2,FALSE,(23.0 - 43.8),23,43.8
27015,Brown,2010-2014,Liver and bile duct,All Ages,All,13,127452,6.6,FALSE,(3.5 - 11.8),3.5,11.8
27015,Brown,2015-2019,Non-Hodgkin lymphoma,All Ages,All,48,125817,25.5,FALSE,(18.3 - 34.9),18.3,34.9
27015,Brown,2010-2014,Thyroid,All Ages,All,15,127452,11.5,FALSE,(6.0 - 19.7),6,19.7
27015,Brown,2015-2019,Mesothelioma,All Ages,All,4,125817,1.6 (UR),TRUE,(0.4 - 5.2),0.4,5.2
27015,Brown,2010-2014,Leukemia,All Ages,All,32,127452,17.8,FALSE,(12.0 - 25.7),12,25.7
27015,Brown,2010-2014,Kidney,All Ages,All,27,127452,15.4,FALSE,(9.8 - 23.2),9.8,23.2
27015,Brown,2010-2014,Non-Hodgkin lymphoma,All Ages,All,41,127452,22.3,FALSE,(15.7 - 31.0),15.7,31
27015,Brown,2010-2014,Chronic lymphocytic leukemia,All Ages,All,18,127452,9.1,FALSE,(5.4 - 14.9),5.4,14.9
27015,Brown,2010-2014,Mesothelioma,All Ages,All,1,127452,0.4 (UR),TRUE,(0.0 - 3.6),0,3.6
27015,Brown,2015-2019,Acute myeloid leukemia,All Ages,All,13,125817,6.4,FALSE,(3.3 - 11.8),3.3,11.8
27015,Brown,2010-2014,Larynx,All Ages,All,1,127452,0.5 (UR),TRUE,(0.0 - 3.7),0,3.7
27017,Carlton,2010-2014,Kidney,All Ages,All,35,176773,15,FALSE,(10.4 - 21.2),10.4,21.2
27017,Carlton,2010-2014,Lung and bronchus,All Ages,All,124,176773,55.9,FALSE,(46.4 - 66.9),46.4,66.9
27017,Carlton,2015-2019,Liver and bile duct,All Ages,All,19,178166,7.1,FALSE,(4.2 - 11.5),4.2,11.5
27017,Carlton,2010-2014,Esophagus,All Ages,All,8,176773,3.3 (UR),TRUE,(1.4 - 6.8),1.4,6.8
27017,Carlton,2015-2019,Thyroid,All Ages,All,22,178166,11.5,FALSE,(7.1 - 17.7),7.1,17.7
27017,Carlton,2015-2019,All cancer types combined,All Ages,All,1088,178166,466.7,FALSE,(438.6 - 496.1),438.6,496.1
27017,Carlton,2015-2019,Esophagus,All Ages,All,13,178166,5.9,FALSE,(3.1 - 10.4),3.1,10.4
27017,Carlton,2010-2014,Thyroid,All Ages,All,26,176773,14.6,FALSE,(9.4 - 21.6),9.4,21.6
27017,Carlton,2015-2019,Pancreas,All Ages,All,33,178166,13.5,FALSE,(9.2 - 19.3),9.2,19.3
27017,Carlton,2010-2014,Colorectal,All Ages,All,94,176773,43.7,FALSE,(35.2 - 53.7),35.2,53.7
27017,Carlton,2010-2014,Acute myeloid leukemia,All Ages,All,10,176773,5.0 (UR),TRUE,(2.3 - 9.3),2.3,9.3
27017,Carlton,2015-2019,Colorectal,All Ages,All,99,178166,43.1,FALSE,(34.9 - 52.9),34.9,52.9
27017,Carlton,2010-2014,Pancreas,All Ages,All,31,176773,12.7,FALSE,(8.6 - 18.3),8.6,18.3
27017,Carlton,2015-2019,Kidney,All Ages,All,55,178166,23.5,FALSE,(17.6 - 31.0),17.6,31
27017,Carlton,2015-2019,Oral and pharyngeal,All Ages,All,32,178166,13.4,FALSE,(9.0 - 19.2),9,19.2
27017,Carlton,2010-2014,Larynx,All Ages,All,8,176773,3.4 (UR),TRUE,(1.4 - 7.0),1.4,7
27017,Carlton,2015-2019,Acute myeloid leukemia,All Ages,All,8,178166,3.7 (UR),TRUE,(1.6 - 7.5),1.6,7.5
27017,Carlton,2010-2014,Oral and pharyngeal,All Ages,All,24,176773,10.3,FALSE,(6.6 - 15.6),6.6,15.6
27017,Carlton,2015-2019,Chronic lymphocytic leukemia,All Ages,All,16,178166,6.6,FALSE,(3.7 - 11.1),3.7,11.1
27017,Carlton,2015-2019,Non-Hodgkin lymphoma,All Ages,All,42,178166,18.5,FALSE,(13.2 - 25.3),13.2,25.3
27017,Carlton,2015-2019,Larynx,All Ages,All,9,178166,4.0 (UR),TRUE,(1.8 - 7.8),1.8,7.8
27017,Carlton,2010-2014,Non-Hodgkin lymphoma,All Ages,All,56,176773,26.2,FALSE,(19.7 - 34.3),19.7,34.3
27017,Carlton,2010-2014,Bladder,All Ages,All,51,176773,22.3,FALSE,(16.5 - 29.6),16.5,29.6
27017,Carlton,2010-2014,Leukemia,All Ages,All,27,176773,13.1,FALSE,(8.5 - 19.2),8.5,19.2
27017,Carlton,2015-2019,Mesothelioma,All Ages,All,9,178166,3.8 (UR),TRUE,(1.7 - 7.6),1.7,7.6
27017,Carlton,2010-2014,Chronic lymphocytic leukemia,All Ages,All,11,176773,5.1,FALSE,(2.5 - 9.3),2.5,9.3
27017,Carlton,2010-2014,Mesothelioma,All Ages,All,10,176773,4.7 (UR),TRUE,(2.3 - 8.9),2.3,8.9
27017,Carlton,2015-2019,Bladder,All Ages,All,53,178166,21.7,FALSE,(16.2 - 28.7),16.2,28.7
27017,Carlton,2015-2019,Leukemia,All Ages,All,35,178166,15.6,FALSE,(10.7 - 22.0),10.7,22
27017,Carlton,2015-2019,Melanoma,All Ages,All,53,178166,24.1,FALSE,(17.8 - 32.0),17.8,32
27017,Carlton,2010-2014,Melanoma,All Ages,All,38,176773,18,FALSE,(12.6 - 25.0),12.6,25
27017,Carlton,2010-2014,Liver and bile duct,All Ages,All,14,176773,6.2,FALSE,(3.4 - 10.7),3.4,10.7
27017,Carlton,2010-2014,Brain and other nervous system,All Ages,All,11,176773,5.7,FALSE,(2.8 - 10.4),2.8,10.4
27017,Carlton,2010-2014,All cancer types combined,All Ages,All,994,176773,452.6,FALSE,(424.4 - 482.2),424.4,482.2
27017,Carlton,2015-2019,Lung and bronchus,All Ages,All,160,178166,66.9,FALSE,(56.8 - 78.5),56.8,78.5
27017,Carlton,2015-2019,Brain and other nervous system,All Ages,All,11,178166,4.9,FALSE,(2.4 - 9.1),2.4,9.1
27019,Carver,2010-2014,Chronic lymphocytic leukemia,All Ages,All,26,471047,6,FALSE,(3.9 - 9.0),3.9,9
27019,Carver,2015-2019,Esophagus,All Ages,All,18,509744,3.5,FALSE,(2.0 - 5.7),2,5.7
27019,Carver,2010-2014,Leukemia,All Ages,All,73,471047,16.8,FALSE,(13.0 - 21.3),13,21.3
27019,Carver,2015-2019,Kidney,All Ages,All,78,509744,14.7,FALSE,(11.5 - 18.5),11.5,18.5
27019,Carver,2010-2014,Pancreas,All Ages,All,53,471047,13.4,FALSE,(9.9 - 17.6),9.9,17.6
27019,Carver,2015-2019,Chronic lymphocytic leukemia,All Ages,All,32,509744,6.6,FALSE,(4.4 - 9.4),4.4,9.4
27019,Carver,2015-2019,Bladder,All Ages,All,99,509744,19.1,FALSE,(15.4 - 23.4),15.4,23.4
27019,Carver,2015-2019,Larynx,All Ages,All,10,509744,2.1 (UR),TRUE,(1.0 - 4.0),1,4
27019,Carver,2010-2014,Liver and bile duct,All Ages,All,23,471047,5.4,FALSE,(3.3 - 8.2),3.3,8.2
27019,Carver,2010-2014,Oral and pharyngeal,All Ages,All,49,471047,10.9,FALSE,(7.9 - 14.5),7.9,14.5
27019,Carver,2010-2014,Lung and bronchus,All Ages,All,228,471047,59.5,FALSE,(51.7 - 68.1),51.7,68.1
27019,Carver,2015-2019,Lung and bronchus,All Ages,All,220,509744,45.7,FALSE,(39.6 - 52.4),39.6,52.4
27019,Carver,2010-2014,Acute myeloid leukemia,All Ages,All,20,471047,4.6,FALSE,(2.8 - 7.3),2.8,7.3
27019,Carver,2010-2014,Kidney,All Ages,All,50,471047,11.5,FALSE,(8.4 - 15.4),8.4,15.4
27019,Carver,2015-2019,Colorectal,All Ages,All,199,509744,38.4,FALSE,(33.1 - 44.4),33.1,44.4
27019,Carver,2010-2014,Thyroid,All Ages,All,36,471047,7.3,FALSE,(5.1 - 10.3),5.1,10.3
27019,Carver,2015-2019,Liver and bile duct,All Ages,All,34,509744,6.2,FALSE,(4.2 - 8.8),4.2,8.8
27019,Carver,2015-2019,Pancreas,All Ages,All,58,509744,11.9,FALSE,(8.9 - 15.5),8.9,15.5
27019,Carver,2015-2019,Leukemia,All Ages,All,83,509744,17,FALSE,(13.4 - 21.1),13.4,21.1
27019,Carver,2015-2019,Mesothelioma,All Ages,All,4,509744,0.7 (UR),TRUE,(0.2 - 1.9),0.2,1.9
27019,Carver,2015-2019,Brain and other nervous system,All Ages,All,49,509744,8.8,FALSE,(6.4 - 11.7),6.4,11.7
27019,Carver,2010-2014,Bladder,All Ages,All,79,471047,19.1,FALSE,(15.0 - 24.0),15,24
27019,Carver,2010-2014,Melanoma,All Ages,All,158,471047,35.5,FALSE,(30.0 - 41.7),30,41.7
27019,Carver,2015-2019,Melanoma,All Ages,All,234,509744,44.3,FALSE,(38.7 - 50.6),38.7,50.6
27019,Carver,2010-2014,All cancer types combined,All Ages,All,1938,471047,453.7,FALSE,(432.8 - 475.3),432.8,475.3
27019,Carver,2015-2019,Thyroid,All Ages,All,53,509744,10.2,FALSE,(7.6 - 13.4),7.6,13.4
27019,Carver,2010-2014,Esophagus,All Ages,All,19,471047,5.1,FALSE,(3.0 - 8.0),3,8
27019,Carver,2015-2019,Non-Hodgkin lymphoma,All Ages,All,101,509744,20.3,FALSE,(16.5 - 24.9),16.5,24.9
27019,Carver,2010-2014,Colorectal,All Ages,All,165,471047,39.7,FALSE,(33.6 - 46.5),33.6,46.5
27019,Carver,2010-2014,Brain and other nervous system,All Ages,All,35,471047,8.1,FALSE,(5.6 - 11.4),5.6,11.4
27019,Carver,2010-2014,Mesothelioma,All Ages,All,7,471047,1.8 (UR),TRUE,(0.7 - 3.7),0.7,3.7
27019,Carver,2015-2019,All cancer types combined,All Ages,All,2367,509744,452.1,FALSE,(433.4 - 471.4),433.4,471.4
27019,Carver,2015-2019,Acute myeloid leukemia,All Ages,All,27,509744,5.7,FALSE,(3.7 - 8.4),3.7,8.4
27019,Carver,2010-2014,Non-Hodgkin lymphoma,All Ages,All,74,471047,16.3,FALSE,(12.6 - 20.6),12.6,20.6
27019,Carver,2010-2014,Larynx,All Ages,All,7,471047,1.6 (UR),TRUE,(0.6 - 3.3),0.6,3.3
27019,Carver,2015-2019,Oral and pharyngeal,All Ages,All,70,509744,12.9,FALSE,(10.0 - 16.5),10,16.5
27021,Cass,2015-2019,Acute myeloid leukemia,All Ages,All,14,146342,4.9,FALSE,(2.6 - 9.0),2.6,9
27021,Cass,2010-2014,Brain and other nervous system,All Ages,All,12,142486,6.9,FALSE,(3.3 - 12.9),3.3,12.9
27021,Cass,2015-2019,Esophagus,All Ages,All,25,146342,10.2,FALSE,(6.3 - 16.1),6.3,16.1
27021,Cass,2015-2019,Brain and other nervous system,All Ages,All,14,146342,5.7,FALSE,(2.9 - 10.7),2.9,10.7
27021,Cass,2010-2014,Leukemia,All Ages,All,41,142486,20.2,FALSE,(14.1 - 28.3),14.1,28.3
27021,Cass,2010-2014,Bladder,All Ages,All,77,142486,32,FALSE,(25.0 - 40.8),25,40.8
27021,Cass,2015-2019,Liver and bile duct,All Ages,All,20,146342,7.2,FALSE,(4.3 - 12.0),4.3,12
27021,Cass,2015-2019,Kidney,All Ages,All,53,146342,23.7,FALSE,(17.1 - 32.3),17.1,32.3
27021,Cass,2015-2019,Pancreas,All Ages,All,44,146342,16.9,FALSE,(12.0 - 23.5),12,23.5
27021,Cass,2010-2014,Melanoma,All Ages,All,59,142486,29.3,FALSE,(21.6 - 39.1),21.6,39.1
27021,Cass,2010-2014,Pancreas,All Ages,All,33,142486,13,FALSE,(8.9 - 18.9),8.9,18.9
27021,Cass,2010-2014,Larynx,All Ages,All,11,142486,4.6,FALSE,(2.2 - 8.9),2.2,8.9
27021,Cass,2015-2019,Non-Hodgkin lymphoma,All Ages,All,56,146342,21.1,FALSE,(15.7 - 28.3),15.7,28.3
27021,Cass,2015-2019,Bladder,All Ages,All,60,146342,22,FALSE,(16.7 - 29.1),16.7,29.1
27021,Cass,2010-2014,Lung and bronchus,All Ages,All,165,142486,67.9,FALSE,(57.7 - 79.8),57.7,79.8
27021,Cass,2015-2019,Chronic lymphocytic leukemia,All Ages,All,27,146342,10.1,FALSE,(6.5 - 15.5),6.5,15.5
27021,Cass,2010-2014,Liver and bile duct,All Ages,All,13,142486,5.2,FALSE,(2.8 - 9.7),2.8,9.7
27021,Cass,2015-2019,Melanoma,All Ages,All,64,146342,28,FALSE,(20.9 - 37.1),20.9,37.1
27021,Cass,2010-2014,Acute myeloid leukemia,All Ages,All,7,142486,4.5 (UR),TRUE,(1.7 - 9.8),1.7,9.8
27021,Cass,2010-2014,Non-Hodgkin lymphoma,All Ages,All,45,142486,20.7,FALSE,(14.7 - 28.6),14.7,28.6
27021,Cass,2010-2014,Colorectal,All Ages,All,98,142486,44,FALSE,(35.4 - 54.4),35.4,54.4
27021,Cass,2010-2014,All cancer types combined,All Ages,All,1129,142486,498,FALSE,(467.4 - 530.3),467.4,530.3
27021,Cass,2015-2019,Lung and bronchus,All Ages,All,204,146342,75.8,FALSE,(65.3 - 87.9),65.3,87.9
27021,Cass,2010-2014,Thyroid,All Ages,All,19,142486,10.1,FALSE,(5.6 - 16.9),5.6,16.9
27021,Cass,2010-2014,Oral and pharyngeal,All Ages,All,26,142486,11.6,FALSE,(7.4 - 17.6),7.4,17.6
27021,Cass,2015-2019,Thyroid,All Ages,All,24,146342,14.2,FALSE,(8.5 - 22.2),8.5,22.2
27021,Cass,2010-2014,Kidney,All Ages,All,46,142486,21.5,FALSE,(15.2 - 29.8),15.2,29.8
27021,Cass,2010-2014,Mesothelioma,All Ages,All,3,142486,1.0 (UR),TRUE,(0.2 - 4.2),0.2,4.2
27021,Cass,2015-2019,All cancer types combined,All Ages,All,1237,146342,493.3,FALSE,(463.6 - 524.6),463.6,524.6
27021,Cass,2015-2019,Colorectal,All Ages,All,98,146342,41.2,FALSE,(32.6 - 51.7),32.6,51.7
27021,Cass,2010-2014,Chronic lymphocytic leukemia,All Ages,All,19,142486,7.8,FALSE,(4.6 - 12.8),4.6,12.8
27021,Cass,2015-2019,Larynx,All Ages,All,8,146342,2.8 (UR),TRUE,(1.2 - 6.4),1.2,6.4
27021,Cass,2010-2014,Esophagus,All Ages,All,15,142486,6.3,FALSE,(3.5 - 11.1),3.5,11.1
27021,Cass,2015-2019,Oral and pharyngeal,All Ages,All,37,146342,13.9,FALSE,(9.6 - 20.0),9.6,20
27021,Cass,2015-2019,Leukemia,All Ages,All,48,146342,17.7,FALSE,(12.9 - 24.2),12.9,24.2
27021,Cass,2015-2019,Mesothelioma,All Ages,All,5,146342,2.2 (UR),TRUE,(0.7 - 5.9),0.7,5.9
27023,Chippewa,2015-2019,Leukemia,All Ages,All,9,59765,9.2 (UR),TRUE,(4.1 - 18.8),4.1,18.8
27023,Chippewa,2010-2014,Acute myeloid leukemia,All Ages,All,6,61002,6.5 (UR),TRUE,(2.3 - 15.6),2.3,15.6
27023,Chippewa,2015-2019,Melanoma,All Ages,All,31,59765,39.6,FALSE,(25.8 - 58.3),25.8,58.3
27023,Chippewa,2015-2019,Pancreas,All Ages,All,16,59765,17.4,FALSE,(9.8 - 29.5),9.8,29.5
27023,Chippewa,2010-2014,Non-Hodgkin lymphoma,All Ages,All,20,61002,22.8,FALSE,(13.3 - 37.0),13.3,37
27023,Chippewa,2010-2014,Melanoma,All Ages,All,22,61002,31.1,FALSE,(18.5 - 48.9),18.5,48.9
27023,Chippewa,2010-2014,All cancer types combined,All Ages,All,420,61002,489.3,FALSE,(441.1 - 541.7),441.1,541.7
27023,Chippewa,2010-2014,Colorectal,All Ages,All,58,61002,65.2,FALSE,(48.8 - 86.0),48.8,86
27023,Chippewa,2010-2014,Leukemia,All Ages,All,16,61002,17.3,FALSE,(9.7 - 29.3),9.7,29.3
27023,Chippewa,2010-2014,Esophagus,All Ages,All,2,61002,3.4 (UR),TRUE,(0.3 - 12.9),0.3,12.9
27023,Chippewa,2015-2019,Lung and bronchus,All Ages,All,66,59765,72.1,FALSE,(55.4 - 93.0),55.4,93
27023,Chippewa,2015-2019,Mesothelioma,All Ages,All,0,59765,null (UR),TRUE, ,null,null
27023,Chippewa,2015-2019,Larynx,All Ages,All,0,59765,null (UR),TRUE, ,null,null
